 Date, Time, Reading
 2015-09-03, 15:20:28.158,1991000
 2015-09-03, 15:20:58.155,2135000
 2015-09-03, 15:21:28.159,2193000
 2015-09-03, 15:21:58.155,2164000
 2015-09-03, 15:22:28.160,2158000
 2015-09-03, 15:22:58.156,2191000
 2015-09-03, 15:23:28.161,2147000
 2015-09-03, 15:23:58.157,1892000
 2015-09-03, 15:24:28.162,1827000
 2015-09-03, 15:24:58.158,2019000
 2015-09-03, 15:25:28.163,1984000
 2015-09-03, 15:25:58.159,2108000
 2015-09-03, 15:26:28.165,2094000
 2015-09-03, 15:26:58.159,2099000
 2015-09-03, 15:27:28.179,2026000
 2015-09-03, 15:27:58.170,2064000
 2015-09-03, 15:28:28.166,2108000
 2015-09-03, 15:28:58.161,2104000
 2015-09-03, 15:29:28.166,2114000
 2015-09-03, 15:29:58.172,2142000
 2015-09-03, 15:30:28.166,2035000
 2015-09-03, 15:30:58.161,2016000
 2015-09-03, 15:31:28.167,2036000
 2015-09-03, 15:31:58.172,2040000
 2015-09-03, 15:32:28.168,2138000
 2015-09-03, 15:32:58.179,2140000
 2015-09-03, 15:33:28.179,2157000
 2015-09-03, 15:33:58.175,2143000
 2015-09-03, 15:34:28.179,2100000
 2015-09-03, 15:34:58.174,2137000
 2015-09-03, 15:35:28.170,212000
 2015-09-03, 15:35:58.165,155000
 2015-09-03, 15:36:28.171,119000
 2015-09-03, 15:36:58.176,119000
 2015-09-03, 15:37:28.176,161000
 2015-09-03, 15:37:58.182,350000
 2015-09-03, 15:38:28.177,377000
 2015-09-03, 15:38:58.183,383000
 2015-09-03, 15:39:28.168,474000
 2015-09-03, 15:39:58.174,474000
 2015-09-03, 15:40:28.178,442000
 2015-09-03, 15:40:58.175,491000
 2015-09-03, 15:41:28.179,449000
 2015-09-03, 15:41:58.180,482000
 2015-09-03, 15:42:28.180,515000
 2015-09-03, 15:42:58.180,525000
 2015-09-03, 15:43:28.181,537000
 2015-09-03, 15:43:58.188,535000
 2015-09-03, 15:44:28.182,533000
 2015-09-03, 15:44:58.188,525000
 2015-09-03, 15:45:28.184,538000
 2015-09-03, 15:45:58.177,482000
 2015-09-03, 15:46:28.183,447000
 2015-09-03, 15:46:58.180,445000
 2015-09-03, 15:47:28.184,446000
 2015-09-03, 15:47:58.200,460000
 2015-09-03, 15:48:28.185,381000
 2015-09-03, 15:48:58.191,436000
 2015-09-03, 15:49:28.185,438000
 2015-09-03, 15:49:58.180,470000
 2015-09-03, 15:50:28.186,403000
 2015-09-03, 15:50:58.181,581000
 2015-09-03, 15:51:28.187,659000
 2015-09-03, 15:51:58.181,650000
 2015-09-03, 15:52:28.188,645000
 2015-09-03, 15:52:58.193,643000
 2015-09-03, 15:53:28.191,644000
 2015-09-03, 15:53:58.193,856000
 2015-09-03, 15:54:28.199,808000
 2015-09-03, 15:54:58.184,797000
 2015-09-03, 15:55:28.200,307000
 2015-09-03, 15:55:58.195,288000
 2015-09-03, 15:56:28.191,303000
 2015-09-03, 15:56:58.195,287000
 2015-09-03, 15:57:28.192,308000
 2015-09-03, 15:57:58.196,286000
 2015-09-03, 15:58:28.193,309000
 2015-09-03, 15:58:58.197,278000
 2015-09-03, 15:59:28.191,309000
 2015-09-03, 15:59:58.198,281000
 2015-09-03, 16:00:28.203,307000
 2015-09-03, 16:00:58.199,301000
 2015-09-03, 16:01:28.193,308000
 2015-09-03, 16:01:58.200,285000
 2015-09-03, 16:02:28.194,282000
 2015-09-03, 16:02:58.200,298000
 2015-09-03, 16:03:28.205,289000
 2015-09-03, 16:03:58.221,409000
 2015-09-03, 16:04:28.196,377000
 2015-09-03, 16:04:58.202,373000
 2015-09-03, 16:05:28.196,385000
 2015-09-03, 16:05:58.203,376000
 2015-09-03, 16:06:28.211,436000
 2015-09-03, 16:06:58.203,441000
 2015-09-03, 16:07:28.208,418000
 2015-09-03, 16:07:58.204,437000
 2015-09-03, 16:08:28.211,432000
 2015-09-03, 16:08:58.217,438000
 2015-09-03, 16:09:28.199,438000
 2015-09-03, 16:09:58.216,432000
 2015-09-03, 16:10:28.200,451000
 2015-09-03, 16:10:58.206,438000
 2015-09-03, 16:11:28.209,435000
 2015-09-03, 16:11:58.255,437000
 2015-09-03, 16:12:28.210,436000
 2015-09-03, 16:12:58.206,451000
 2015-09-03, 16:13:28.211,350000
 2015-09-03, 16:13:58.207,348000
 2015-09-03, 16:14:28.211,348000
 2015-09-03, 16:14:58.207,348000
 2015-09-03, 16:15:28.213,367000
 2015-09-03, 16:15:58.208,349000
 2015-09-03, 16:16:28.213,348000
 2015-09-03, 16:16:58.209,347000
 2015-09-03, 16:17:28.214,348000
 2015-09-03, 16:17:58.212,365000
 2015-09-03, 16:18:28.214,344000
 2015-09-03, 16:18:58.213,342000
 2015-09-03, 16:19:28.217,338000
 2015-09-03, 16:19:58.220,349000
 2015-09-03, 16:20:28.216,364000
 2015-09-03, 16:20:58.213,339000
 2015-09-03, 16:21:28.217,347000
 2015-09-03, 16:21:58.221,346000
 2015-09-03, 16:22:28.218,348000
 2015-09-03, 16:22:58.213,365000
 2015-09-03, 16:23:28.218,348000
 2015-09-03, 16:23:58.223,341000
 2015-09-03, 16:24:28.229,348000
 2015-09-03, 16:24:58.224,345000
 2015-09-03, 16:25:28.230,354000
 2015-09-03, 16:25:58.224,333000
 2015-09-03, 16:26:28.231,347000
 2015-09-03, 16:26:58.225,347000
 2015-09-03, 16:27:28.232,346000
 2015-09-03, 16:27:58.216,345000
 2015-09-03, 16:28:28.224,477000
 2015-09-03, 16:28:58.227,447000
 2015-09-03, 16:29:28.243,437000
 2015-09-03, 16:29:58.227,434000
 2015-09-03, 16:30:28.222,435000
 2015-09-03, 16:30:58.218,436000
 2015-09-03, 16:31:28.235,432000
 2015-09-03, 16:31:58.229,373000
 2015-09-03, 16:32:28.225,372000
 2015-09-03, 16:32:58.230,373000
 2015-09-03, 16:33:28.227,372000
 2015-09-03, 16:33:58.231,374000
 2015-09-03, 16:34:28.226,374000
 2015-09-03, 16:34:58.232,374000
 2015-09-03, 16:35:28.236,374000
 2015-09-03, 16:35:58.232,374000
 2015-09-03, 16:36:28.228,398000
 2015-09-03, 16:36:58.233,395000
 2015-09-03, 16:37:28.238,399000
 2015-09-03, 16:37:58.234,400000
 2015-09-03, 16:38:28.244,313000
 2015-09-03, 16:38:58.225,311000
 2015-09-03, 16:39:28.243,312000
 2015-09-03, 16:39:58.235,314000
 2015-09-03, 16:40:28.240,312000
 2015-09-03, 16:40:58.236,313000
 2015-09-03, 16:41:28.231,310000
 2015-09-03, 16:41:58.237,312000
 2015-09-03, 16:42:28.243,313000
 2015-09-03, 16:42:58.243,311000
 2015-09-03, 16:43:28.232,313000
 2015-09-03, 16:43:58.237,312000
 2015-09-03, 16:44:28.233,312000
 2015-09-03, 16:44:58.408,313000
 2015-09-03, 16:45:28.234,313000
 2015-09-03, 16:45:58.240,314000
 2015-09-03, 16:46:28.237,312000
 2015-09-03, 16:46:58.241,310000
 2015-09-03, 16:47:28.245,312000
 2015-09-03, 16:47:58.242,312000
 2015-09-03, 16:48:28.247,313000
 2015-09-03, 16:48:58.242,311000
 2015-09-03, 16:49:28.239,311000
 2015-09-03, 16:49:58.243,312000
 2015-09-03, 16:50:28.238,311000
 2015-09-03, 16:50:58.244,312000
 2015-09-03, 16:51:28.248,312000
 2015-09-03, 16:51:58.245,310000
 2015-09-03, 16:52:28.249,374000
 2015-09-03, 16:52:58.246,374000
 2015-09-03, 16:53:28.250,484000
 2015-09-03, 16:53:58.246,454000
 2015-09-03, 16:54:28.251,463000
 2015-09-03, 16:54:58.247,442000
 2015-09-03, 16:55:28.252,460000
 2015-09-03, 16:55:58.248,458000
 2015-09-03, 16:56:28.252,458000
 2015-09-03, 16:56:58.259,449000
 2015-09-03, 16:57:28.253,457000
 2015-09-03, 16:57:58.247,455000
 2015-09-03, 16:58:28.244,458000
 2015-09-03, 16:58:58.250,438000
 2015-09-03, 16:59:28.255,458000
 2015-09-03, 16:59:58.259,458000
 2015-09-03, 17:00:28.256,457000
 2015-09-03, 17:00:58.252,455000
 2015-09-03, 17:01:28.256,457000
 2015-09-03, 17:01:58.266,455000
 2015-09-03, 17:02:28.257,455000
 2015-09-03, 17:02:58.252,455000
 2015-09-03, 17:03:28.258,370000
 2015-09-03, 17:03:58.253,363000
 2015-09-03, 17:04:28.259,370000
 2015-09-03, 17:04:58.253,368000
 2015-09-03, 17:05:28.259,369000
 2015-09-03, 17:05:58.254,369000
 2015-09-03, 17:06:28.260,370000
 2015-09-03, 17:06:58.265,363000
 2015-09-03, 17:07:28.261,369000
 2015-09-03, 17:07:58.266,368000
 2015-09-03, 17:08:28.262,368000
 2015-09-03, 17:08:58.267,367000
 2015-09-03, 17:09:28.263,367000
 2015-09-03, 17:09:58.259,368000
 2015-09-03, 17:10:28.263,367000
 2015-09-03, 17:10:58.258,367000
 2015-09-03, 17:11:28.264,367000
 2015-09-03, 17:11:58.269,366000
 2015-09-03, 17:12:28.265,367000
 2015-09-03, 17:12:58.269,367000
 2015-09-03, 17:13:28.264,366000
 2015-09-03, 17:13:58.275,311000
 2015-09-03, 17:14:28.265,310000
 2015-09-03, 17:14:58.275,311000
 2015-09-03, 17:15:28.267,311000
 2015-09-03, 17:15:58.275,305000
 2015-09-03, 17:16:28.266,309000
 2015-09-03, 17:16:58.262,310000
 2015-09-03, 17:17:28.267,309000
 2015-09-03, 17:17:58.275,432000
 2015-09-03, 17:18:28.270,407000
 2015-09-03, 17:18:58.275,400000
 2015-09-03, 17:19:28.269,392000
 2015-09-03, 17:19:58.275,396000
 2015-09-03, 17:20:28.269,389000
 2015-09-03, 17:20:58.266,394000
 2015-09-03, 17:21:28.283,304000
 2015-09-03, 17:21:58.276,309000
 2015-09-03, 17:22:28.271,309000
 2015-09-03, 17:22:58.277,307000
 2015-09-03, 17:23:28.272,311000
 2015-09-03, 17:23:58.268,304000
 2015-09-03, 17:24:28.272,297000
 2015-09-03, 17:24:58.269,297000
 2015-09-03, 17:25:28.273,309000
 2015-09-03, 17:25:58.279,311000
 2015-09-03, 17:26:28.276,312000
 2015-09-03, 17:26:58.280,310000
 2015-09-03, 17:27:28.285,309000
 2015-09-03, 17:27:58.279,310000
 2015-09-03, 17:28:28.276,310000
 2015-09-03, 17:28:58.282,310000
 2015-09-03, 17:29:28.276,310000
 2015-09-03, 17:29:58.281,297000
 2015-09-03, 17:30:28.277,309000
 2015-09-03, 17:30:58.283,311000
 2015-09-03, 17:31:28.288,308000
 2015-09-03, 17:31:58.282,309000
 2015-09-03, 17:32:28.281,307000
 2015-09-03, 17:32:58.283,309000
 2015-09-03, 17:33:28.289,308000
 2015-09-03, 17:33:58.284,358000
 2015-09-03, 17:34:28.290,360000
 2015-09-03, 17:34:58.285,361000
 2015-09-03, 17:35:28.301,360000
 2015-09-03, 17:35:58.286,423000
 2015-09-03, 17:36:28.282,423000
 2015-09-03, 17:36:58.294,420000
 2015-09-03, 17:37:28.293,421000
 2015-09-03, 17:37:58.289,420000
 2015-09-03, 17:38:28.283,420000
 2015-09-03, 17:38:58.288,522000
 2015-09-03, 17:39:28.294,511000
 2015-09-03, 17:39:58.299,507000
 2015-09-03, 17:40:28.285,506000
 2015-09-03, 17:40:58.299,507000
 2015-09-03, 17:41:28.286,505000
 2015-09-03, 17:41:58.300,503000
 2015-09-03, 17:42:28.286,504000
 2015-09-03, 17:42:58.292,504000
 2015-09-03, 17:43:28.297,505000
 2015-09-03, 17:43:58.292,504000
 2015-09-03, 17:44:28.298,504000
 2015-09-03, 17:44:58.302,506000
 2015-09-03, 17:45:28.299,503000
 2015-09-03, 17:45:58.293,506000
 2015-09-03, 17:46:28.290,504000
 2015-09-03, 17:46:58.294,456000
 2015-09-03, 17:47:28.299,454000
 2015-09-03, 17:47:58.308,453000
 2015-09-03, 17:48:28.300,455000
 2015-09-03, 17:48:58.297,453000
 2015-09-03, 17:49:28.300,453000
 2015-09-03, 17:49:58.296,432000
 2015-09-03, 17:50:28.301,362000
 2015-09-03, 17:50:58.307,380000
 2015-09-03, 17:51:28.302,358000
 2015-09-03, 17:51:58.308,355000
 2015-09-03, 17:52:28.307,360000
 2015-09-03, 17:52:58.311,360000
 2015-09-03, 17:53:28.305,355000
 2015-09-03, 17:53:58.312,357000
 2015-09-03, 17:54:28.316,354000
 2015-09-03, 17:54:58.302,360000
 2015-09-03, 17:55:28.313,367000
 2015-09-03, 17:55:58.303,358000
 2015-09-03, 17:56:28.307,365000
 2015-09-03, 17:56:58.314,296000
 2015-09-03, 17:57:28.308,293000
 2015-09-03, 17:57:58.314,309000
 2015-09-03, 17:58:28.309,310000
 2015-09-03, 17:58:58.315,310000
 2015-09-03, 17:59:28.310,311000
 2015-09-03, 17:59:58.306,305000
 2015-09-03, 18:00:28.311,311000
 2015-09-03, 18:00:58.308,300000
 2015-09-03, 18:01:28.313,309000
 2015-09-03, 18:01:58.306,297000
 2015-09-03, 18:02:28.312,308000
 2015-09-03, 18:02:58.317,300000
 2015-09-03, 18:03:28.313,300000
 2015-09-03, 18:03:58.308,309000
 2015-09-03, 18:04:28.314,341000
 2015-09-03, 18:04:58.308,341000
 2015-09-03, 18:05:28.315,444000
 2015-09-03, 18:05:58.319,434000
 2015-09-03, 18:06:28.315,429000
 2015-09-03, 18:06:58.320,433000
 2015-09-03, 18:07:28.316,434000
 2015-09-03, 18:07:58.320,434000
 2015-09-03, 18:08:28.317,400000
 2015-09-03, 18:08:58.321,2507000
 2015-09-03, 18:09:28.316,2495000
 2015-09-03, 18:09:58.322,401000
 2015-09-03, 18:10:28.319,396000
 2015-09-03, 18:10:58.323,401000
 2015-09-03, 18:11:28.319,395000
 2015-09-03, 18:11:58.314,396000
 2015-09-03, 18:12:28.320,399000
 2015-09-03, 18:12:58.314,399000
 2015-09-03, 18:13:28.319,401000
 2015-09-03, 18:13:58.325,400000
 2015-09-03, 18:14:28.330,397000
 2015-09-03, 18:14:58.326,397000
 2015-09-03, 18:15:28.323,395000
 2015-09-03, 18:15:58.327,390000
 2015-09-03, 18:16:28.321,299000
 2015-09-03, 18:16:58.327,308000
 2015-09-03, 18:17:28.322,368000
 2015-09-03, 18:17:58.319,372000
 2015-09-03, 18:18:28.323,368000
 2015-09-03, 18:18:58.329,372000
 2015-09-03, 18:19:28.324,364000
 2015-09-03, 18:19:58.330,365000
 2015-09-03, 18:20:28.325,360000
 2015-09-03, 18:20:58.325,365000
 2015-09-03, 18:21:28.331,366000
 2015-09-03, 18:21:58.339,362000
 2015-09-03, 18:22:28.332,368000
 2015-09-03, 18:22:58.339,364000
 2015-09-03, 18:23:28.333,365000
 2015-09-03, 18:23:58.327,369000
 2015-09-03, 18:24:28.333,370000
 2015-09-03, 18:24:58.338,369000
 2015-09-03, 18:25:28.332,368000
 2015-09-03, 18:25:58.408,372000
 2015-09-03, 18:26:28.333,366000
 2015-09-03, 18:26:58.339,369000
 2015-09-03, 18:27:28.332,371000
 2015-09-03, 18:27:58.339,368000
 2015-09-03, 18:28:28.342,369000
 2015-09-03, 18:28:58.337,356000
 2015-09-03, 18:29:28.334,369000
 2015-09-03, 18:29:58.347,368000
 2015-09-03, 18:30:28.335,367000
 2015-09-03, 18:30:58.339,363000
 2015-09-03, 18:31:28.335,367000
 2015-09-03, 18:31:58.339,486000
 2015-09-03, 18:32:28.346,454000
 2015-09-03, 18:32:58.330,449000
 2015-09-03, 18:33:28.337,446000
 2015-09-03, 18:33:58.341,455000
 2015-09-03, 18:34:28.337,455000
 2015-09-03, 18:34:58.334,443000
 2015-09-03, 18:35:28.348,446000
 2015-09-03, 18:35:58.352,453000
 2015-09-03, 18:36:28.349,455000
 2015-09-03, 18:36:58.343,453000
 2015-09-03, 18:37:28.340,450000
 2015-09-03, 18:37:58.344,396000
 2015-09-03, 18:38:28.341,392000
 2015-09-03, 18:38:58.345,397000
 2015-09-03, 18:39:28.341,393000
 2015-09-03, 18:39:58.346,396000
 2015-09-03, 18:40:28.352,396000
 2015-09-03, 18:40:58.347,398000
 2015-09-03, 18:41:28.351,307000
 2015-09-03, 18:41:58.347,306000
 2015-09-03, 18:42:28.353,307000
 2015-09-03, 18:42:58.348,307000
 2015-09-03, 18:43:28.343,304000
 2015-09-03, 18:43:58.349,310000
 2015-09-03, 18:44:28.343,308000
 2015-09-03, 18:44:58.350,305000
 2015-09-03, 18:45:28.346,306000
 2015-09-03, 18:45:58.350,306000
 2015-09-03, 18:46:28.345,307000
 2015-09-03, 18:46:58.361,306000
 2015-09-03, 18:47:28.346,312000
 2015-09-03, 18:47:58.352,308000
 2015-09-03, 18:48:28.357,313000
 2015-09-03, 18:48:58.353,312000
 2015-09-03, 18:49:28.357,310000
 2015-09-03, 18:49:58.353,313000
 2015-09-03, 18:50:28.348,304000
 2015-09-03, 18:50:58.354,303000
 2015-09-03, 18:51:28.358,309000
 2015-09-03, 18:51:58.354,301000
 2015-09-03, 18:52:28.360,310000
 2015-09-03, 18:52:58.356,309000
 2015-09-03, 18:53:28.360,307000
 2015-09-03, 18:53:58.355,309000
 2015-09-03, 18:54:28.361,311000
 2015-09-03, 18:54:58.356,305000
 2015-09-03, 18:55:28.362,308000
 2015-09-03, 18:55:58.356,297000
 2015-09-03, 18:56:28.352,300000
 2015-09-03, 18:56:58.359,405000
 2015-09-03, 18:57:28.363,397000
 2015-09-03, 18:57:58.368,390000
 2015-09-03, 18:58:28.364,393000
 2015-09-03, 18:58:58.371,454000
 2015-09-03, 18:59:28.365,452000
 2015-09-03, 18:59:58.359,452000
 2015-09-03, 19:00:28.371,452000
 2015-09-03, 19:00:58.371,448000
 2015-09-03, 19:01:28.371,445000
 2015-09-03, 19:01:58.365,441000
 2015-09-03, 19:02:28.359,449000
 2015-09-03, 19:02:58.376,444000
 2015-09-03, 19:03:28.370,447000
 2015-09-03, 19:03:58.366,446000
 2015-09-03, 19:04:28.371,449000
 2015-09-03, 19:04:58.365,365000
 2015-09-03, 19:05:28.371,365000
 2015-09-03, 19:05:58.368,363000
 2015-09-03, 19:06:28.372,360000
 2015-09-03, 19:06:58.368,362000
 2015-09-03, 19:07:28.373,365000
 2015-09-03, 19:07:58.368,362000
 2015-09-03, 19:08:28.374,361000
 2015-09-03, 19:08:58.368,361000
 2015-09-03, 19:09:28.374,363000
 2015-09-03, 19:09:58.369,359000
 2015-09-03, 19:10:28.375,364000
 2015-09-03, 19:10:58.371,365000
 2015-09-03, 19:11:28.376,361000
 2015-09-03, 19:11:58.380,367000
 2015-09-03, 19:12:28.377,368000
 2015-09-03, 19:12:58.381,365000
 2015-09-03, 19:13:28.377,367000
 2015-09-03, 19:13:58.372,368000
 2015-09-03, 19:14:28.378,365000
 2015-09-03, 19:14:58.383,367000
 2015-09-03, 19:15:28.379,356000
 2015-09-03, 19:15:58.383,367000
 2015-09-03, 19:16:28.380,359000
 2015-09-03, 19:16:58.384,366000
 2015-09-03, 19:17:28.372,366000
 2015-09-03, 19:17:58.385,360000
 2015-09-03, 19:18:28.382,364000
 2015-09-03, 19:18:58.376,307000
 2015-09-03, 19:19:28.422,302000
 2015-09-03, 19:19:58.373,307000
 2015-09-03, 19:20:28.379,408000
 2015-09-03, 19:20:58.373,397000
 2015-09-03, 19:21:28.379,397000
 2015-09-03, 19:21:58.384,391000
 2015-09-03, 19:22:28.390,388000
 2015-09-03, 19:22:58.385,386000
 2015-09-03, 19:23:28.390,390000
 2015-09-03, 19:23:58.375,387000
 2015-09-03, 19:24:28.382,391000
 2015-09-03, 19:24:58.386,382000
 2015-09-03, 19:25:28.381,387000
 2015-09-03, 19:25:58.387,387000
 2015-09-03, 19:26:28.391,389000
 2015-09-03, 19:26:58.388,386000
 2015-09-03, 19:27:28.392,388000
 2015-09-03, 19:27:58.388,390000
 2015-09-03, 19:28:28.393,394000
 2015-09-03, 19:28:58.389,307000
 2015-09-03, 19:29:28.394,304000
 2015-09-03, 19:29:58.390,309000
 2015-09-03, 19:30:28.385,302000
 2015-09-03, 19:30:58.391,302000
 2015-09-03, 19:31:28.395,303000
 2015-09-03, 19:31:58.390,301000
 2015-09-03, 19:32:28.396,302000
 2015-09-03, 19:32:58.402,308000
 2015-09-03, 19:33:28.402,307000
 2015-09-03, 19:33:58.391,308000
 2015-09-03, 19:34:28.403,310000
 2015-09-03, 19:34:58.392,309000
 2015-09-03, 19:35:28.390,311000
 2015-09-03, 19:35:58.395,341000
 2015-09-03, 19:36:28.402,363000
 2015-09-03, 19:36:58.386,345000
 2015-09-03, 19:37:28.402,348000
 2015-09-03, 19:37:58.397,351000
 2015-09-03, 19:38:28.403,350000
 2015-09-03, 19:38:58.397,349000
 2015-09-03, 19:39:28.404,344000
 2015-09-03, 19:39:58.398,350000
 2015-09-03, 19:40:28.404,397000
 2015-09-03, 19:40:58.399,409000
 2015-09-03, 19:41:28.405,412000
 2015-09-03, 19:41:58.400,406000
 2015-09-03, 19:42:28.406,417000
 2015-09-03, 19:42:58.400,407000
 2015-09-03, 19:43:28.407,406000
 2015-09-03, 19:43:58.401,521000
 2015-09-03, 19:44:28.407,504000
 2015-09-03, 19:44:58.402,503000
 2015-09-03, 19:45:28.406,494000
 2015-09-03, 19:45:58.403,494000
 2015-09-03, 19:46:28.407,493000
 2015-09-03, 19:46:58.403,495000
 2015-09-03, 19:47:28.410,495000
 2015-09-03, 19:47:58.404,492000
 2015-09-03, 19:48:28.409,497000
 2015-09-03, 19:48:58.405,492000
 2015-09-03, 19:49:28.410,492000
 2015-09-03, 19:49:58.408,493000
 2015-09-03, 19:50:28.412,496000
 2015-09-03, 19:50:58.417,494000
 2015-09-03, 19:51:28.411,490000
 2015-09-03, 19:51:58.417,486000
 2015-09-03, 19:52:28.412,489000
 2015-09-03, 19:52:58.408,405000
 2015-09-03, 19:53:28.413,408000
 2015-09-03, 19:53:58.409,405000
 2015-09-03, 19:54:28.413,405000
 2015-09-03, 19:54:58.410,409000
 2015-09-03, 19:55:28.415,409000
 2015-09-03, 19:55:58.411,409000
 2015-09-03, 19:56:28.415,407000
 2015-09-03, 19:56:58.411,408000
 2015-09-03, 19:57:28.416,400000
 2015-09-03, 19:57:58.412,429000
 2015-09-03, 19:58:28.417,434000
 2015-09-03, 19:58:58.423,443000
 2015-09-03, 19:59:28.417,444000
 2015-09-03, 19:59:58.424,389000
 2015-09-03, 20:00:28.418,386000
 2015-09-03, 20:00:58.415,381000
 2015-09-03, 20:01:28.419,372000
 2015-09-03, 20:01:58.415,371000
 2015-09-03, 20:02:28.420,371000
 2015-09-03, 20:02:58.416,373000
 2015-09-03, 20:03:28.421,374000
 2015-09-03, 20:03:58.415,378000
 2015-09-03, 20:04:28.421,345000
 2015-09-03, 20:04:58.426,394000
 2015-09-03, 20:05:28.422,394000
 2015-09-03, 20:05:58.426,345000
 2015-09-03, 20:06:28.423,341000
 2015-09-03, 20:06:58.418,344000
 2015-09-03, 20:07:28.424,343000
 2015-09-03, 20:07:58.418,343000
 2015-09-03, 20:08:28.424,454000
 2015-09-03, 20:08:58.435,443000
 2015-09-03, 20:09:28.425,430000
 2015-09-03, 20:09:58.430,434000
 2015-09-03, 20:10:28.426,432000
 2015-09-03, 20:10:58.421,435000
 2015-09-03, 20:11:28.427,429000
 2015-09-03, 20:11:58.434,426000
 2015-09-03, 20:12:28.428,425000
 2015-09-03, 20:12:58.422,424000
 2015-09-03, 20:13:28.428,425000
 2015-09-03, 20:13:58.431,432000
 2015-09-03, 20:14:28.429,431000
 2015-09-03, 20:14:58.424,432000
 2015-09-03, 20:15:28.428,429000
 2015-09-03, 20:15:58.434,435000
 2015-09-03, 20:16:28.429,428000
 2015-09-03, 20:16:58.425,433000
 2015-09-03, 20:17:28.440,345000
 2015-09-03, 20:17:58.436,344000
 2015-09-03, 20:18:28.430,345000
 2015-09-03, 20:18:58.437,345000
 2015-09-03, 20:19:28.431,345000
 2015-09-03, 20:19:58.428,347000
 2015-09-03, 20:20:28.432,339000
 2015-09-03, 20:20:58.438,343000
 2015-09-03, 20:21:28.435,400000
 2015-09-03, 20:21:58.439,409000
 2015-09-03, 20:22:28.443,398000
 2015-09-03, 20:22:58.440,404000
 2015-09-03, 20:23:28.444,407000
 2015-09-03, 20:23:58.441,404000
 2015-09-03, 20:24:28.435,406000
 2015-09-03, 20:24:58.430,405000
 2015-09-03, 20:25:28.436,405000
 2015-09-03, 20:25:58.441,406000
 2015-09-03, 20:26:28.447,405000
 2015-09-03, 20:26:58.443,403000
 2015-09-03, 20:27:28.439,402000
 2015-09-03, 20:27:58.442,405000
 2015-09-03, 20:28:28.438,401000
 2015-09-03, 20:28:58.466,404000
 2015-09-03, 20:29:28.449,405000
 2015-09-03, 20:29:58.444,405000
 2015-09-03, 20:30:28.460,404000
 2015-09-03, 20:30:58.454,405000
 2015-09-03, 20:31:28.440,405000
 2015-09-03, 20:31:58.445,404000
 2015-09-03, 20:32:28.452,404000
 2015-09-03, 20:32:58.446,527000
 2015-09-03, 20:33:28.442,505000
 2015-09-03, 20:33:58.446,495000
 2015-09-03, 20:34:28.453,491000
 2015-09-03, 20:34:58.447,489000
 2015-09-03, 20:35:28.454,484000
 2015-09-03, 20:35:58.448,482000
 2015-09-03, 20:36:28.444,482000
 2015-09-03, 20:36:58.449,488000
 2015-09-03, 20:37:28.455,488000
 2015-09-03, 20:37:58.450,489000
 2015-09-03, 20:38:28.456,484000
 2015-09-03, 20:38:58.450,489000
 2015-09-03, 20:39:28.455,482000
 2015-09-03, 20:39:58.451,487000
 2015-09-03, 20:40:28.456,432000
 2015-09-03, 20:40:58.452,435000
 2015-09-03, 20:41:28.457,429000
 2015-09-03, 20:41:58.453,347000
 2015-09-03, 20:42:28.457,345000
 2015-09-03, 20:42:58.453,341000
 2015-09-03, 20:43:28.450,348000
 2015-09-03, 20:43:58.448,346000
 2015-09-03, 20:44:28.463,345000
 2015-09-03, 20:44:58.460,346000
 2015-09-03, 20:45:28.454,348000
 2015-09-03, 20:45:58.460,341000
 2015-09-03, 20:46:28.458,347000
 2015-09-03, 20:46:58.453,345000
 2015-09-03, 20:47:28.459,340000
 2015-09-03, 20:47:58.466,342000
 2015-09-03, 20:48:28.470,347000
 2015-09-03, 20:48:58.464,333000
 2015-09-03, 20:49:28.460,343000
 2015-09-03, 20:49:58.465,345000
 2015-09-03, 20:50:28.461,346000
 2015-09-03, 20:50:58.466,347000
 2015-09-03, 20:51:28.462,345000
 2015-09-03, 20:51:58.466,345000
 2015-09-03, 20:52:28.473,345000
 2015-09-03, 20:52:58.457,343000
 2015-09-03, 20:53:28.464,335000
 2015-09-03, 20:53:58.468,344000
 2015-09-03, 20:54:28.473,343000
 2015-09-03, 20:54:58.469,345000
 2015-09-03, 20:55:28.473,343000
 2015-09-03, 20:55:58.459,341000
 2015-09-03, 20:56:28.474,335000
 2015-09-03, 20:56:58.471,446000
 2015-09-03, 20:57:28.465,433000
 2015-09-03, 20:57:58.481,433000
 2015-09-03, 20:58:28.486,430000
 2015-09-03, 20:58:58.472,425000
 2015-09-03, 20:59:28.467,429000
 2015-09-03, 20:59:58.473,430000
 2015-09-03, 21:00:28.467,428000
 2015-09-03, 21:00:58.474,424000
 2015-09-03, 21:01:28.470,424000
 2015-09-03, 21:01:58.474,488000
 2015-09-03, 21:02:28.471,488000
 2015-09-03, 21:02:58.475,481000
 2015-09-03, 21:03:28.472,485000
 2015-09-03, 21:03:58.466,474000
 2015-09-03, 21:04:28.472,485000
 2015-09-03, 21:04:58.477,482000
 2015-09-03, 21:05:28.481,396000
 2015-09-03, 21:05:58.477,395000
 2015-09-03, 21:06:28.472,399000
 2015-09-03, 21:06:58.478,398000
 2015-09-03, 21:07:28.484,399000
 2015-09-03, 21:07:58.479,402000
 2015-09-03, 21:08:28.484,403000
